scalerank,featurecla,geometry
1,Country,"POLYGON ((70.28 -49.71, 68.745 -49.775, 68.72 -49.2425, 68.86750000000001 -48.83, 68.935 -48.625, 69.58000000000013 -48.94, 70.52500000000001 -49.065, 70.56 -49.255, 70.28 -49.71))"
1,Country,"POLYGON ((145.3979781434949 -40.79254851660599, 146.3641207216237 -41.13769540788334, 146.9085836122509 -41.00054615658078, 147.6892594748842 -40.80825815202269, 148.2890678244961 -40.87543751400213, 148.3598645367359 -42.06244516374645, 148.0173014670731 -42.40702361426862, 147.9140519553539 -43.21152231218851, 147.564564243764 -42.93768889747388, 146.870343052355 -43.6345972633621, 146.6633272645937 -43.58085377377856, 146.0483777203204 -43.54974456153889, 145.4319295595106 -42.69377613705628, 145.2950903668017 -42.03360971452757, 144.7180713238307 -41.1625517718158, 144.7437545106797 -40.70397511165771, 145.3979781434949 -40.79254851660599))"
1,Country,"POLYGON ((173.0203747907408 -40.91905242285642, 173.2472343285022 -41.33199879330078, 173.9584053897028 -40.92670053483563, 174.2475867048083 -41.34915536882176, 174.2485168805894 -41.77000823340676, 173.8764465680881 -42.23318409603883, 173.2227396995958 -42.97003834408866, 172.7112463727708 -43.37228769304859, 173.0801127464702 -43.8533436012536, 172.3085836123525 -43.86569426857135, 171.4529252464636 -44.24251881284374, 171.1851379743273 -44.89710418068489, 170.6166972191166 -45.90892872495971, 169.8314221540093 -46.35577483498761, 169.3323311709343 -46.64123544696785, 168.4113537946286 -46.6199447568636, 167.7637447451469 -46.29019744240921, 166.6768860211842 -46.21991749449226, 166.5091443219647 -45.85270476662622, 167.0464241885033 -45.11094125750867, 168.3037634625969 -44.12397307716614, 168.9494088076516 -43.93581918719143, 169.6678145693732 -43.55532561622636, 170.5249198753662 -43.03168832781283, 171.125089960004 -42.51275359473787, 171.5697139834432 -41.76742441179213, 171.9487089378719 -41.51441659929117, 172.0972270042788 -40.95610442480977, 172.798579543344 -40.49396209082347, 173.0203747907408 -40.91905242285642))"
1,Country,"POLYGON ((174.6120089053306 -36.15639739354056, 175.3366158389272 -37.20909799575827, 175.3575964704377 -36.52619394302121, 175.8088867536427 -36.79894215265769, 175.9584900251277 -37.55538176854616, 176.7631954287768 -37.8812533505787, 177.4388131045607 -37.9612484677665, 178.0103544457089 -37.57982472102022, 178.5170935407628 -37.6953732236248, 178.274731073314 -38.5828125953732, 177.9704602399794 -39.16634286881298, 177.2069926292993 -39.14577564876085, 176.9399805036472 -39.44973642350158, 177.0329464053403 -39.87994272233149, 176.8858236026053 -40.06597787858217, 176.5080172061194 -40.60480803808959, 176.0124402204403 -41.28962411882151, 175.239567499083 -41.68830779395326, 175.0678983910094 -41.42589487077517, 174.6509729352786 -41.28182097754545, 175.2276302432237 -40.4592355283234, 174.9001566917902 -39.90893320084723, 173.8240466657442 -39.50885426204351, 173.8522619977755 -39.14660247167747, 174.5748018740804 -38.79768320084276, 174.7434737490811 -38.02780771255847, 174.6970166364508 -37.38112883885796, 174.2920284365794 -36.71109221776155, 174.3190035342356 -36.53482390721391, 173.8409965355358 -36.12198088963412, 173.0541711774596 -35.23712533950044, 172.6360054873538 -34.52910654066947, 173.0070422712095 -34.45066171645036, 173.5512984561077 -35.00618336358805, 174.3293904971262 -35.26549570082862, 174.6120089053306 -36.15639739354056))"
1,Country,"POLYGON ((167.1200114280869 -22.15999073658352, 166.7400346214449 -22.39997608814699, 166.1897322939687 -22.12970834726048, 165.4743754417522 -21.67960662199829, 164.8298153017757 -21.14981983814195, 164.1679952334137 -20.44474659595164, 164.0296057477361 -20.10564584725235, 164.4599670758627 -20.12001189542954, 165.0200362490421 -20.45999114347774, 165.4600093935752 -20.80002206795824, 165.7799898623265 -21.0800049781156, 166.5999914899338 -21.70001881275354, 167.1200114280869 -22.15999073658352))"
1,Country,"POLYGON ((178.3736000000002 -17.33992, 178.7180600000002 -17.62846, 178.55271 -18.15059, 177.9326600000002 -18.28799, 177.38146 -18.16432, 177.2850400000002 -17.72465, 177.6708700000001 -17.38114, 178.1255700000002 -17.50481, 178.3736000000002 -17.33992))"
1,Country,"POLYGON ((179.3641426619643 -16.80135407694685, 178.7250593629973 -17.01204167436804, 178.5968385951172 -16.63915, 179.0966093629973 -16.43398427754744, 179.4135093629973 -16.3790542775474, 180.0000000000001 -16.06713266364244, 180.0000000000001 -16.55521656663916, 179.3641426619643 -16.80135407694685))"
1,Country,"POLYGON ((-179.9173693847653 -16.50178313564936, -180 -16.55521656663916, -180 -16.06713266364244, -179.7933201090486 -16.02088225674123, -179.9173693847653 -16.50178313564936))"
1,Country,"POLYGON ((167.8448767438451 -16.46633310309716, 167.5151811058229 -16.59784962327997, 167.1800077659778 -16.15999521247096, 167.2168013857696 -15.89184620530845, 167.8448767438451 -16.46633310309716))"
1,Country,"POLYGON ((167.1077124372015 -14.93392017991395, 167.2700281110303 -15.74002084723487, 167.0012073102479 -15.6146021460625, 166.7931579938409 -15.66881072353672, 166.6498592470956 -15.3927035458012, 166.6291369977465 -14.6264970842096, 167.1077124372015 -14.93392017991395))"
1,Country,"POLYGON ((50.05651085795725 -13.55576140712201, 50.21743126811415 -14.75878875087685, 50.47653689962559 -15.22651213955059, 50.37711144389598 -15.70606943121913, 50.20027469259324 -16.00026336025682, 49.86060550313871 -15.41425261806691, 49.67260664246098 -15.7102035458025, 49.86334435405021 -16.45103687913875, 49.77456424337274 -16.87504200609365, 49.49861209493409 -17.10603565843832, 49.43561852397031 -17.95306406013442, 49.041792433474 -19.11878101977447, 48.54854088724815 -20.49688811613413, 47.9307491391987 -22.39150115325108, 47.54772342305139 -23.78195891692849, 47.09576134622668 -24.94162973399048, 46.2824776548172 -25.17846282318415, 45.40950768411048 -25.60143442149308, 44.8335738462176 -25.34610116953893, 44.03972049334973 -24.98834522878228, 43.7637683449112 -24.46067717864997, 43.69777754087451 -23.57411630625057, 43.34565433123768 -22.77690398528387, 43.25418704608106 -22.05741301848417, 43.43329756040478 -21.33647511158019, 43.89368289569299 -21.16330738697015, 43.89637007017214 -20.83045948657816, 44.37432539243972 -20.07236622485635, 44.4643974139245 -19.43545419685906, 44.23242190936625 -18.96199472420088, 44.04297610858421 -18.33138722094318, 43.96308434426103 -17.40994475674675, 44.31246870298642 -16.85049570075492, 44.44651736835149 -16.21621917080454, 44.94493655780659 -16.17937387458043, 45.50273196796499 -15.97437346767859, 45.87299360533629 -15.79345427822467, 46.31224327981724 -15.78001840582886, 46.88218265156436 -15.21018238694634, 47.70512983581241 -14.59430266689176, 48.00521487813128 -14.09123259853038, 47.86904747904222 -13.66386850347664, 48.29382775248146 -13.78406788498748, 48.84506025573884 -13.08917489995869, 48.86350874206713 -12.48786793381048, 49.1946513201934 -12.04055673589197, 49.54351891459581 -12.46983285894059, 49.80898074727921 -12.89528492599956, 50.05651085795725 -13.55576140712201))"
1,Country,"POLYGON ((143.5618111513 -13.76365569423221, 143.9220992372389 -14.548310642152, 144.5637138205749 -14.17117603928588, 144.8949080751335 -14.59445769618864, 145.3747237489635 -14.98497649501837, 145.2719910015673 -15.42820525478579, 145.4852596376358 -16.28567229580477, 145.637033319277 -16.78491830817661, 145.8889042502677 -16.90692636481765, 146.1603088726646 -17.76165455492524, 146.0636739442787 -18.28007252367732, 146.3874784690197 -18.95827402107591, 147.4710815777479 -19.48072275154678, 148.1776017600425 -19.95593922290277, 148.8484135276233 -20.39120981209726, 148.7174654481956 -20.63346892668162, 149.2894202008021 -21.2605107561111, 149.6783370302307 -22.34251189543839, 150.0773824403886 -22.12278370533332, 150.4829390810152 -22.55614226653302, 150.7272652528912 -22.40240488046466, 150.8995544781523 -23.46223683033868, 151.6091752463842 -24.07625619883076, 152.0735396669591 -24.4578866513062, 152.8551973818059 -25.26750131602303, 153.1361621441768 -26.07117319102619, 153.1619486838904 -26.64131926850244, 153.0929089703486 -27.26029957449452, 153.5694690289442 -28.11006682710212, 153.5121081891002 -28.99507740653276, 153.3390954937871 -29.45820159273245, 153.0692411643589 -30.35024016695482, 153.0896016786818 -30.92364185966545, 152.8915775901394 -31.64044565198606, 152.4500024762054 -32.55000253675524, 151.7091174664368 -33.04134205498643, 151.3439717958624 -33.81602345147385, 151.0105554547152 -34.31036020277799, 150.7141394390891 -35.17345997491681, 150.3282198427333 -35.67187916437193, 150.0752120302323 -36.42020558039052, 149.9461243023672 -37.10905242284124, 149.9972839703362 -37.42526051203524, 149.4238822776255 -37.77268116633348, 148.3046224306159 -37.80906137466698, 147.3817330263153 -38.21921721776755, 146.9221228375114 -38.60653207779512, 146.3179219911549 -39.03575652441145, 145.4896521343806 -38.59376799901906, 144.8769763531282 -38.41744801203922, 145.0322123557329 -37.89618783951099, 144.485682407814 -38.08532358169927, 143.6099735861961 -38.80946542740533, 142.745426873953 -38.53826751073753, 142.178329705982 -38.38003427505986, 141.6065816591048 -38.30851409276788, 140.6385787294133 -38.01933277766257, 139.9921582378743 -37.40293629328511, 139.8065881695141 -36.64360279718828, 139.5741475770653 -36.13836231867067, 139.0828080588341 -35.73275400161178, 138.1207479188563 -35.6122962379394, 138.449461704665 -35.12726124444789, 138.2075643251067 -34.38472258884593, 137.7191703635162 -35.07682504653103, 136.8294055523147 -35.26053476332862, 137.3523710471086 -34.7073385556441, 137.5038863465884 -34.13026783624078, 137.8901160015377 -33.64047861097843, 137.8103275900791 -32.90000701266811, 136.9968371929404 -33.75277149834864, 136.3720691265317 -34.09476612725628, 135.9890434103844 -34.8901180966605, 135.2082125184541 -34.47867034275261, 135.2392183778292 -33.94795338311508, 134.6134167827746 -33.22277800876314, 134.0859037619392 -32.84807219821478, 134.2739026226171 -32.61723357516698, 132.9907768088098 -32.01122405368019, 132.288080682505 -31.98264698662277, 131.3263306011209 -31.49580331800107, 129.5357938986397 -31.59042286552749, 128.2409375347023 -31.94848886487787, 127.1028674663383 -32.28226694105105, 126.1487138205012 -32.21596607842061, 125.0886234884657 -32.72875131605284, 124.2216479839049 -32.95948658623607, 124.0289465678886 -33.48384734470172, 123.6596667827307 -33.89017913181274, 122.8110364116337 -33.91446705498993, 122.1830644064228 -34.00340219496422, 121.2991907085026 -33.82103606540623, 120.5802681824581 -33.93017669040664, 119.8936951030283 -33.97606536228182, 119.2988993673488 -34.50936614353397, 119.007340936358 -34.46414926527855, 118.5057178081008 -34.7468193499151, 118.0249719584895 -35.06473276137471, 117.2955074402575 -35.02545867283287, 116.625109084135 -35.02509693780685, 115.5643469584797 -34.38642791111155, 115.0268087097796 -34.19651702243894, 115.0486161642068 -33.62342538832203, 115.5451233256672 -33.48725798923296, 115.7146737000167 -33.25957162855495, 115.6793786967614 -32.90036874769413, 115.801645135564 -32.20506235120703, 115.6896106303552 -31.61243702568379, 115.160909051577 -30.60159433362246, 114.9970430847795 -30.03072478609417, 115.0400378764463 -29.4610954729408, 114.6419743185021 -28.81023080822472, 114.6164978373822 -28.51639861421305, 114.1735791362085 -28.11807667410733, 114.0488839050882 -27.33476531342714, 113.477497593237 -26.5431340471479, 113.3389530782625 -26.11654509857848, 113.7783577820403 -26.54902516042918, 113.4409623556066 -25.62127817149316, 113.9369010763117 -25.9112346330829, 114.2328520040473 -26.29844614024589, 114.216160516417 -25.78628101980112, 113.7212553243578 -24.99893889740213, 113.6253438660241 -24.68397104258315, 113.3935233907627 -24.38476449961327, 113.5020438985756 -23.80635019297026, 113.7069926290452 -23.56021534596407, 113.8434184102957 -23.05998748137874, 113.7365515483162 -22.47547535572538, 114.149756300922 -21.75588103606101, 114.2253072449327 -22.51748829517872, 114.6477620789188 -21.82951995207701, 115.4601672709793 -21.49517343514856, 115.947372674627 -21.06868783944371, 116.7116154317916 -20.70168181730683, 117.1663163595277 -20.62359872811382, 117.4415450379143 -20.74689869556225, 118.229558953933 -20.37420826587324, 118.8360852397427 -20.26331064217484, 118.9878072449518 -20.04420256925732, 119.2524939311507 -19.95294198982984, 119.8052250509446 -19.97650644295499, 120.8562203308967 -19.68370777758919, 121.3998563986072 -19.23975554776973, 121.6551379741291 -18.70531788500713, 122.2416654806418 -18.19764861417185, 122.2866239767357 -17.79860320401401, 122.3127722514754 -17.25496713630346, 123.0125744975719 -16.40519988369587, 123.4337890971831 -17.26855803799623, 123.8593445171067 -17.06903533291727, 123.5032422221833 -16.59650603604047, 123.8170731954919 -16.11131601325199, 124.2582865743999 -16.32794361741956, 124.3797261902858 -15.56705982835398, 124.9261527853401 -15.07510019293541, 125.167275018414 -14.68039560309009, 125.6700867046139 -14.51007008225602, 125.6857963400305 -14.23065561285384, 126.1251493673761 -14.34734099696895, 126.1428227072199 -14.09598683030123, 126.5825891460238 -13.9527914364205, 127.0658671408173 -13.81796762457093, 127.8046334168619 -14.27690601975513, 128.359689976109 -14.86916961025227, 128.9855432475959 -14.87599089931476, 129.6214734233796 -14.96978362392456, 129.409600050983 -14.42066985439112, 129.8886405783286 -13.6187033016535, 130.339465773643 -13.35737558355348, 130.1835063009861 -13.1075200334223, 130.6177950379671 -12.53639210373248, 131.22349450086 -12.18364877690821, 131.7350911805495 -12.30245289474716, 132.5752982931831 -12.11404062261101, 132.5572115418811 -11.6030123836767, 131.8246981141437 -11.2737818335452, 132.3572237489114 -11.12851938237274, 133.0195605815964 -11.37641122807685, 133.5508459819891 -11.78651539474514, 134.393068475482 -12.04236541102217, 134.678632440327 -11.9411829565947, 135.298491245668 -12.24860605229905, 135.8826933127277 -11.9622669409698, 136.2583809754895 -12.04934172938161, 136.4924752137717 -11.85720875412039, 136.951620314685 -12.35195891688284, 136.6851249533558 -12.88722340256206, 136.3054065288752 -13.2912297502199, 135.9617582541342 -13.32450937261589, 136.0776168153326 -13.72427825282578, 135.7838362977533 -14.22398935308821, 135.4286641786112 -14.7154322241839, 135.5001843609033 -14.99774057379445, 136.2951745952814 -15.55026498785912, 137.0653601421595 -15.87076222093336, 137.5804708192448 -16.21508228929409, 138.3032174012791 -16.80760426195276, 138.5851640158634 -16.80662240973918, 139.1085429221156 -17.06267913174537, 139.2605749859182 -17.37160084398619, 140.2152453960782 -17.71080494555007, 140.8754634950393 -17.36906869880394, 141.0711104676963 -16.83204721442672, 141.2740954937388 -16.38887013109169, 141.3982222841039 -15.84053150804259, 141.7021830588447 -15.04492115647693, 141.5633801617087 -14.56133310308961, 141.6355204611881 -14.27039478928629, 141.519868605719 -13.69807830165382, 141.6509200380111 -12.94468759527057, 141.8426912782463 -12.74154753993129, 141.6869901877509 -12.40761443446115, 141.9286291851476 -11.8774659155788, 142.1184883973881 -11.32804208745162, 142.1437064963464 -11.04273650476824, 142.515260044525 -10.66818572351673, 142.7973100119741 -11.15735483159153, 142.8667631369743 -11.78470671961493, 143.1159468934857 -11.90562957117791, 143.1586316265588 -12.32565561284621, 143.5221236512999 -12.83435841232743, 143.5971578309876 -13.4004220516526, 143.5618111513 -13.76365569423221))"
1,Country,"POLYGON ((162.1190246930409 -10.48271900802114, 162.3986458681722 -10.82636728276212, 161.7000321800184 -10.82001108159024, 161.3197969912148 -10.20475147872322, 161.917383254238 -10.44670053471376, 162.1190246930409 -10.48271900802114))"
1,Country,"POLYGON ((120.7156087586305 -10.23958139408788, 120.2950142762069 -10.25864999760363, 118.9678084656547 -9.557969252158045, 119.9003096863616 -9.361340427287516, 120.4257556499054 -9.665921319215798, 120.7755017436568 -9.969675388227458, 120.7156087586305 -10.23958139408788))"
1,Country,"POLYGON ((160.852228631838 -9.872937106977105, 160.4625883323573 -9.895209649294841, 159.8494474632142 -9.794027194867368, 159.6400028831352 -9.639979750205271, 159.7029447776667 -9.242949720906779, 160.3629561708985 -9.400304457235549, 160.6885176943373 -9.610162448772911, 160.852228631838 -9.872937106977105))"
1,Country,"POLYGON ((161.6799817242891 -9.599982191611375, 161.5293966005906 -9.784312025596449, 160.7882532086606 -8.91754322676492, 160.5799971865244 -8.320008640173967, 160.9200281110049 -8.320008640173967, 161.28000613835 -9.120011488484451, 161.6799817242891 -9.599982191611375))"
1,Country,"POLYGON ((124.4359501486194 -10.14000090906144, 123.5799817241367 -10.35998748132796, 123.459989048355 -10.23999480554619, 123.5500093934075 -9.90001555749798, 123.9800089865081 -9.290026950724695, 124.9686824891163 -8.892790215697133, 125.0862463725803 -8.656887302284673, 125.9470723816983 -8.432094821815014, 126.6447042176385 -8.398246758663859, 126.9572432801398 -8.273344821814362, 127.3359281759746 -8.397316582882652, 126.9679919780565 -8.668256117388935, 125.9258850444587 -9.10600717533336, 125.0885201356011 -9.393173109579322, 124.4359501486194 -10.14000090906144))"
1,Country,"POLYGON ((117.9000183452078 -8.095681247594925, 118.2606164897405 -8.362383314653329, 118.8784599142221 -8.28068287519983, 119.1265067892232 -8.705824883665073, 117.9704016459893 -8.906639499551346, 117.277730747549 -9.040894870645573, 116.7401408224167 -9.032936700072639, 117.0837374207253 -8.457157891476626, 117.6320243673422 -8.449303073768192, 117.9000183452078 -8.095681247594925))"
1,Country,"POLYGON ((122.9035372254361 -8.094234307490751, 122.7569828634563 -8.649807631060739, 121.2544905945702 -8.933666273639943, 119.9243909038096 -8.810417982623875, 119.9209285828461 -8.444858900591171, 120.7150919943076 -8.236964613480964, 121.3416687358466 -8.536739597206108, 122.0073645366304 -8.460620212440162, 122.9035372254361 -8.094234307490751))"
1,Country,"POLYGON ((159.8750272971986 -8.337320244991716, 159.9174019716779 -8.538289890174866, 159.1336771995394 -8.1141814103554, 158.5861137229748 -7.754823500197716, 158.2111495302649 -7.421872246941248, 158.3599776552655 -7.320017998893931, 158.8200012555278 -7.560003350457393, 159.6400028831352 -8.020026950719668, 159.8750272971986 -8.337320244991716))"
1,Country,"POLYGON ((157.5384257346892 -7.347819919466943, 157.3394197939333 -7.404767347852655, 156.9020304710149 -7.176874281445407, 156.4913578635913 -6.765943291860495, 156.542827590154 -6.59933847415148, 157.1400004417189 -7.021638278840655, 157.5384257346892 -7.347819919466943))"
